,clust,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount,Education,Vehicle Size
7870,0,15613.95173,27514,197,12,97,0,8,1367.199081,0,1
7871,2,7803.503823999999,84417,98,5,32,0,7,139.714897,3,1
7872,2,10346.11154,55906,86,26,3,0,2,58.469264,3,1
7873,2,4960.548942,21638,65,9,81,0,8,468.0,3,2
7874,1,7099.574987000001,16121,65,5,85,2,2,312.0,0,2
7875,1,24442.29656,36261,68,3,71,0,2,16.800832,1,0
7876,2,13466.920709999999,11432,119,11,9,0,2,571.2,3,2
7877,1,2598.061204,62566,65,4,3,1,1,48.344273,0,1
7878,2,2886.451602,10312,78,10,63,0,1,486.27855700000003,3,0
7879,2,2566.398498,67778,64,17,17,1,1,171.28775900000002,3,0
7880,2,6252.3631,92895,77,5,2,0,7,43.14147,4,2
7881,1,5174.689686,55290,65,26,33,0,4,13.874775,1,1
7882,1,9263.179837,23377,116,15,19,0,3,556.8,0,1
7883,1,4834.710493,38713,66,31,69,4,6,316.8,1,1
7884,1,2361.742243,0,66,17,92,1,1,145.896438,0,1
7885,1,2674.730716,56342,69,12,89,0,1,331.2,1,2
7886,0,16159.54237,29593,137,15,52,0,2,657.6,1,1
7887,0,26197.41498,18495,113,10,15,0,2,542.4,3,0
7888,2,2664.242814,82887,66,22,4,1,1,420.374805,3,2
7889,2,15162.06565,71366,94,23,56,0,2,265.216633,4,2
7890,1,22332.439459999998,49078,97,10,3,0,2,484.013411,1,1
7891,1,4995.1712,10787,71,33,25,0,8,697.798804,1,2
7892,2,16109.753530000002,0,73,12,42,0,2,350.4,3,2
7893,2,4957.404306,10194,65,34,35,0,4,312.0,3,2
7894,2,2866.779811,81763,72,22,12,1,1,518.4,3,2
7895,1,8719.896238,59763,73,4,31,0,2,350.4,1,2
7896,1,22448.686169999997,0,78,7,63,0,2,561.6,1,1
7897,1,6864.647514,96832,85,19,23,0,3,408.0,1,2
7898,1,4980.18765,21135,130,14,59,0,1,678.946216,1,1
7899,2,2312.328541,16143,62,3,73,1,1,32.114117,3,0
7900,1,5555.830204999999,74015,72,12,61,0,6,471.44307699999996,0,2
7901,2,26763.82631,84178,74,34,80,0,2,12.588784,3,1
7902,1,2471.441785,0,70,32,14,0,1,504.0,0,2
7903,2,17759.38575,0,63,10,19,0,2,661.7151,3,2
7904,0,14628.49627,63936,189,4,29,0,5,765.0121230000001,1,1
7905,1,5801.828142,0,83,17,28,0,4,597.6,0,1
7906,2,5209.945549,37940,129,11,36,0,1,512.5422990000001,3,1
7907,2,2814.438036,30703,70,15,58,0,1,336.0,3,1
7908,1,5417.744055,54898,69,25,32,0,9,176.24215900000002,1,2
7909,1,16775.80883,89030,139,31,62,0,2,49.566590999999995,0,1
7910,1,7980.304623999999,15630,115,8,60,1,3,656.775467,1,1
7911,1,5107.163002,35625,65,10,56,1,3,288.572108,0,1
7912,2,2690.781969,48329,67,9,70,0,1,470.386291,3,2
7913,2,4254.620669,11904,61,34,11,2,3,292.8,3,2
7914,1,4643.413135,12261,125,26,80,0,1,600.0,0,1
7915,2,6217.258011999999,0,86,15,94,0,9,39.730199,3,1
7916,2,11373.98852,87810,94,15,26,3,2,225.641724,4,1
7917,1,10861.71019,64744,139,5,34,0,5,41.308429,0,1
7918,0,8569.36439,0,117,13,11,0,8,957.1349779999999,2,2
7919,0,16069.952830000002,60735,135,11,59,0,2,571.695889,0,1
7920,1,2410.3557260000002,0,67,5,53,0,1,482.4,0,1
7921,0,14057.42125,36261,118,14,78,0,2,1197.713861,0,1
7922,2,4872.577302000001,0,135,32,33,0,1,648.0,3,1
7923,2,9031.214859,0,122,15,47,0,9,650.52179,4,1
7924,2,2993.117683,23277,77,14,68,2,1,369.6,3,1
7925,2,5846.520588,50320,73,24,6,0,5,297.738909,3,1
7926,2,2589.43003,49675,65,10,54,0,1,312.0,3,1
7927,2,6558.880167,19508,61,22,59,0,2,292.8,3,1
7928,1,8105.996039,20815,110,7,35,0,9,528.0,0,1
7929,2,7232.609391,46621,61,20,31,0,2,30.448249,3,1
7930,0,13599.924869999999,22775,184,6,10,0,3,883.2,3,1
7931,1,5093.379714,91814,63,30,99,0,3,167.037619,0,1
7932,1,6047.02516,20396,76,15,60,1,4,364.8,1,1
7933,0,7172.070153000001,73836,182,8,35,3,1,553.385695,3,1
7934,1,3438.949322,55910,86,4,3,0,1,324.348688,0,1
7935,2,5418.4638780000005,43054,68,5,41,0,4,326.4,3,0
7936,1,7824.492262999999,64543,65,1,84,0,2,200.17716299999998,0,1
7937,1,7930.602564,75988,67,0,40,0,2,200.54531,0,1
7938,1,9321.284825,0,64,26,99,0,2,572.522796,1,0
7939,1,2775.080095,29051,73,31,79,0,1,153.20001399999998,1,1
7940,1,5792.666316,87382,72,26,65,0,5,345.6,0,0
7941,1,3596.8301100000003,30694,91,22,23,1,1,436.8,1,2
7942,2,14713.523290000001,0,85,4,18,0,2,877.034575,3,1
7943,0,44520.13577,49259,144,35,36,0,2,820.431905,3,1
7944,2,3071.784639,47528,77,10,73,1,1,277.582137,3,1
7945,1,8471.292551999999,70624,106,6,52,0,3,49.234943,0,2
7946,1,7205.019561,0,64,27,62,0,2,505.975326,1,2
7947,2,11154.67599,31409,93,10,50,0,2,381.96065699999997,2,1
7948,2,10168.27175,35504,128,4,86,0,3,404.303518,3,2
7949,1,5688.20499,44833,72,24,59,0,3,345.6,0,1
7950,2,5272.932008,24423,67,5,62,0,6,321.6,3,1
7951,0,13799.05459,0,127,20,31,0,2,609.6,0,2
7952,1,4167.994667,0,69,22,98,3,8,433.95980599999996,1,1
7953,2,4242.69282,0,61,5,51,0,7,439.2,3,1
7954,1,5736.45893,96917,71,31,16,0,9,373.04703900000004,0,1
7955,1,2679.686625,84450,68,18,12,0,1,291.25705899999997,0,1
7956,0,11828.614370000001,0,111,4,8,0,2,1018.808223,1,1
7957,0,11905.06754,0,115,19,39,0,2,840.179082,3,1
7958,1,4212.8026,10097,110,17,69,0,1,218.63559300000003,1,1
7959,1,5553.186720000001,33255,138,0,20,0,1,662.4,1,1
7960,1,26538.57925,94132,73,31,68,0,2,350.4,0,2
7961,2,6511.467626,42602,85,7,75,3,3,63.161646999999995,4,1
7962,2,4730.355248,17250,62,16,90,0,3,175.528642,2,1
7963,1,2908.020838,74212,73,16,26,0,1,188.878749,1,2
7964,1,4821.156465999999,85756,61,18,74,0,3,117.036869,0,1
7965,1,2248.4496329999997,24910,63,7,63,1,1,347.857619,0,1
7966,1,5232.454958,41596,66,12,12,0,5,316.8,0,1
7967,1,2557.585549,72202,63,12,13,0,1,453.6,0,2
7968,1,5871.175279,33967,76,0,60,0,8,364.8,0,2
7969,2,3681.9789950000004,77951,93,28,46,3,1,19.668633,4,1
7970,2,5918.066128,77521,73,6,66,0,3,350.4,2,2
7971,0,16152.90489,0,109,12,66,0,2,852.460341,1,0
7972,1,4984.618654999999,86305,62,1,99,0,5,80.73124,0,1
7973,2,6637.228238000001,0,92,4,83,2,3,662.4,3,1
7974,2,5979.724161,57693,76,16,56,0,3,547.2,3,1
7975,1,7736.457820999999,0,112,6,37,3,7,78.975117,1,1
7976,1,5644.474853,33137,74,16,8,0,4,472.500375,0,1
7977,2,6944.739992,0,68,24,31,0,2,489.6,3,1
7978,0,7373.225990999999,44938,183,7,37,0,1,2069.309854,1,0
7979,0,13979.09014,33617,117,6,12,0,2,761.7223339999999,3,1
7980,1,2395.9685670000003,38460,61,11,98,0,1,191.365686,1,1
7981,1,2387.858281,0,67,23,88,0,1,482.4,1,1
7982,1,4883.335068,40171,123,13,23,0,1,576.8801440000001,1,1
7983,2,20496.69426,0,64,10,72,0,2,307.2,3,1
7984,2,2491.317024,36631,62,30,77,0,1,67.530904,2,0
7985,0,7372.230729000001,74335,187,3,4,0,1,896.4360230000001,0,2
7986,1,12625.27947,79421,104,2,85,0,2,115.12673899999999,0,1
7987,1,5261.419836,38466,68,18,5,0,8,204.68579599999998,0,1
7988,1,4895.811925,54495,61,7,3,0,8,182.350945,1,1
7989,1,4034.926461,0,112,8,28,0,1,806.4,1,1
7990,0,10179.717040000001,14290,271,20,40,0,1,1300.8,0,1
7991,1,17497.52201,0,73,9,94,0,2,350.4,1,1
7992,1,10569.62547,45776,89,2,17,0,2,95.95081,0,1
7993,1,7842.865664,94263,98,33,78,0,3,112.42021100000001,1,1
7994,2,7942.448548,12181,108,10,19,0,4,591.5115059999999,3,1
7995,1,17002.02246,97268,85,23,88,0,2,35.278648,0,1
7996,1,2602.2129649999997,28995,67,28,42,0,1,321.6,1,1
7997,2,4112.841668,25030,113,16,97,4,1,542.4,3,1
7998,1,5213.068893,12613,70,6,81,0,3,336.0,1,2
7999,1,2292.791874,0,64,18,30,0,1,460.8,0,1
8000,2,3933.8139929999998,25927,103,6,20,0,1,674.973614,3,1
8001,0,9234.277026,0,134,29,43,0,6,643.2,1,1
8002,1,4650.063763,28215,65,15,26,0,3,468.0,1,1
8003,1,3954.3445340000003,18375,103,8,50,0,1,535.080276,0,0
8004,2,6953.952351000001,43221,87,33,51,0,7,398.735257,3,0
8005,1,2876.775085,0,84,4,29,0,1,849.011958,0,1
8006,2,6265.343299,0,84,18,25,1,4,481.02578600000004,2,1
8007,2,3145.456489,52082,79,2,47,0,1,379.2,3,2
8008,2,2688.878609,50719,68,10,28,0,1,394.248334,3,1
8009,1,4749.127521,0,123,33,35,0,1,590.4,0,1
8010,2,8364.502793000001,0,110,7,40,0,5,528.0,3,2
8011,2,3450.328786,39248,87,27,22,0,1,386.765125,3,1
8012,1,2935.838245,0,82,11,35,0,1,590.4,1,1
8013,2,2772.502139,68463,70,19,67,1,1,336.0,3,1
8014,2,3963.4032700000002,38096,99,3,28,0,1,475.2,3,1
8015,1,8062.546117,42124,101,3,78,0,6,484.8,1,1
8016,1,7805.312870000001,21073,106,25,54,1,3,508.8,1,2
8017,1,4855.773614,24149,61,15,10,0,3,292.8,0,2
8018,2,2886.451602,10312,78,10,63,0,1,486.27855700000003,3,0
8019,1,2724.430809,0,77,15,31,0,1,404.82482999999996,0,1
8020,1,9976.245490000001,74115,63,24,24,0,2,275.349481,0,1
8021,2,3755.2602509999997,34624,95,28,66,0,1,270.370335,3,1
8022,1,9642.214529,36108,128,5,35,2,9,614.4,0,0
8023,0,4573.998134,0,127,22,53,0,1,914.4,3,2
8024,0,4017.0554850000003,0,118,23,54,0,1,959.8499220000001,3,1
8025,2,12052.88693,43184,102,6,81,0,2,376.836888,3,2
8026,2,2525.419695,0,67,9,37,0,1,146.30139599999998,2,0
8027,1,8207.777598,35349,102,7,2,0,4,489.6,1,1
8028,1,4569.8758,0,124,32,75,0,1,250.72300499999997,0,0
8029,1,16979.79757,35095,73,25,56,0,2,525.6,0,2
8030,2,18061.91837,13164,70,0,45,0,2,75.393383,3,1
8031,0,5191.047011,0,141,7,32,0,1,676.8,3,1
8032,1,6271.315156000001,94880,79,18,73,3,3,347.595108,1,1
8033,1,4619.449922,95301,114,34,43,0,1,547.2,1,0
8034,1,8571.480718,56202,107,19,33,0,8,513.511091,0,1
8035,1,3245.479985,35592,82,34,38,0,1,496.805418,1,2
8036,2,12489.21197,0,113,4,13,0,2,542.4,3,1
8037,1,3799.7462619999997,0,102,1,99,0,1,489.6,1,0
8038,2,10004.74874,0,89,6,55,0,2,640.8,3,1
8039,2,5577.669457,11097,73,26,50,0,4,350.4,2,2
8040,0,16705.10312,74900,208,31,63,0,6,998.4,0,1
8041,0,31864.8589,23576,89,8,72,0,2,383.508096,2,1
8042,2,3708.811428,23393,95,26,37,0,1,456.0,3,1
8043,2,7203.133626000001,0,95,3,29,0,9,149.843223,4,1
8044,2,2649.658715,0,73,3,93,0,1,350.4,3,1
8045,2,6991.614179000001,66346,87,15,7,1,4,78.179743,4,0
8046,1,3380.712383,58109,86,9,6,0,1,412.8,0,1
8047,2,20096.893369999998,92766,71,17,15,0,2,379.029102,3,0
8048,2,24706.92011,26307,73,26,1,0,2,313.19243900000004,3,1
8049,1,7416.466665000001,0,69,6,52,0,2,238.057939,0,1
8050,2,5605.380417,21171,72,2,40,0,3,345.6,3,0
8051,1,13749.370830000002,82753,114,3,42,0,2,264.666921,1,1
8052,1,2203.588481,0,64,8,12,0,1,757.206098,1,2
8053,1,3369.71211,39754,85,2,35,0,1,62.282033999999996,0,1
8054,1,7296.493236,0,67,29,88,0,2,321.6,1,1
8055,1,7840.646748,0,76,17,34,1,2,364.8,0,0
8056,2,14837.502530000002,0,70,18,46,0,2,712.6199389999999,3,1
8057,1,7441.004843000001,91915,186,0,91,0,1,93.56694,1,1
8058,2,11981.98481,21514,62,0,59,0,2,257.248789,4,1
8059,1,4163.04081,43276,104,16,11,0,1,499.2,1,0
8060,2,8054.982034999999,75531,102,2,13,0,4,489.6,3,1
8061,1,22658.536519999998,23665,67,19,50,0,2,404.817249,0,1
8062,1,4048.722426,0,118,9,26,0,1,566.4,0,2
8063,1,10288.92495,96337,127,19,12,0,3,609.6,0,1
8064,0,21920.81339,60180,183,14,70,0,2,988.533256,3,1
8065,2,16468.22079,0,63,4,52,0,2,685.12694,3,1
8066,2,5167.357134000001,30376,66,26,16,0,6,316.8,4,2
8067,2,5757.442258,88997,72,9,71,0,3,174.041566,4,2
8068,1,2487.777024,69236,63,31,83,1,1,110.868874,0,1
8069,1,14594.45235,27627,63,10,43,0,2,453.6,0,2
8070,1,5320.343097999999,77524,68,12,95,3,6,64.799325,0,2
8071,2,2442.200921,75449,61,3,31,0,1,130.775164,3,1
8072,1,5142.389806,35666,131,12,76,0,1,312.110029,0,2
8073,1,2511.944048,17658,65,10,44,0,1,312.0,1,0
8074,2,2629.315549,0,71,0,44,0,1,340.8,3,0
8075,1,2449.128459,20567,72,24,76,4,1,345.6,1,0
8076,1,4061.997378,30061,104,4,22,0,1,499.2,1,0
8077,2,5252.511788000001,0,74,32,62,0,3,532.8,3,1
8078,1,4372.194536,20354,116,23,0,0,1,556.8,0,1
8079,0,15320.218719999999,36637,192,28,52,0,3,921.6,0,1
8080,2,9657.579498000001,0,131,34,61,0,9,628.8,3,1
8081,1,2472.469209,63860,62,26,81,0,1,208.598246,1,1
8082,0,6191.402312,0,199,4,29,3,1,955.2,1,1
8083,2,13583.6249,58544,114,19,48,0,2,769.788818,3,1
8084,2,27528.311319999997,54586,76,1,91,0,2,122.59076599999999,3,0
8085,2,2952.581331,57248,74,31,17,0,1,355.2,3,2
8086,0,4949.389491,0,134,15,3,0,1,964.8,0,2
8087,1,8209.924674,66037,69,2,83,0,2,69.004181,0,1
8088,2,4170.6873479999995,29462,107,28,23,1,1,513.6,4,0
8089,1,20600.23958,64541,86,16,43,0,2,256.27963700000004,0,2
8090,2,2858.087414,27382,71,33,35,0,1,134.104322,4,1
8091,1,6282.082435,32311,79,10,23,0,3,207.289724,0,0
8092,1,2776.842204,23830,76,24,22,1,1,364.8,1,1
8093,2,14194.15441,88178,70,32,78,0,2,336.0,3,1
8094,2,9726.551005,72236,80,2,29,0,2,518.064733,4,1
8095,1,8099.466122,0,112,19,42,0,6,438.812143,0,1
8096,1,5020.473986999999,67890,63,23,26,0,3,174.08854,1,1
8097,1,4834.710493,38713,66,31,69,4,6,316.8,1,1
8098,1,17625.537630000003,77803,63,30,18,0,2,217.554695,0,1
8099,0,11009.130490000001,51643,283,16,43,0,1,1358.4,0,1
8100,1,4502.207001,46402,113,7,2,0,1,476.385575,1,1
8101,1,10570.7888,92044,132,7,77,0,3,617.288574,0,1
8102,1,10614.64457,16040,96,29,93,0,2,611.476898,1,1
8103,0,11436.42994,0,135,12,84,4,2,980.5281699999999,1,2
8104,1,4458.113369,17622,65,1,36,1,3,312.0,0,1
8105,0,5558.31428,0,188,5,61,4,1,2156.0110219999997,0,1
8106,2,5169.49937,12430,73,22,13,0,4,350.4,3,1
8107,0,7840.1657780000005,58414,210,7,24,2,1,1008.0,1,2
8108,1,24108.30057,17257,70,1,88,0,2,551.1321389999999,0,2
8109,1,5638.046345000001,70492,70,29,82,0,7,328.362698,1,1
8110,1,7680.147853,68229,96,11,41,0,5,460.8,1,1
8111,2,8409.067687,33397,106,31,15,0,5,508.8,3,1
8112,1,12341.83389,72503,106,29,99,0,2,295.821353,0,0
8113,2,2611.128028,90349,64,31,77,0,1,435.7186,4,1
8114,2,6081.481291,0,87,24,23,0,7,626.4,3,0
8115,1,4416.345862,25480,117,26,49,3,1,486.545439,1,2
8116,1,10932.21496,72462,68,8,70,0,2,272.737308,1,1
8117,1,5427.174517,27677,72,10,82,1,3,345.6,1,1
8118,2,6190.316839,25743,79,13,63,0,8,596.2476,3,0
8119,2,4523.752381,74935,112,15,62,0,1,192.85973700000002,3,1
8120,1,2482.38724,0,71,13,50,0,1,511.2,0,1
8121,2,6903.946531999999,15921,92,9,12,1,4,571.549745,3,2
8122,0,21740.029130000003,30095,136,0,94,0,2,652.8,3,1
8123,0,37939.48817,20587,106,14,21,0,2,363.77598,3,2
8124,0,31215.685810000003,0,117,9,12,0,2,1227.8220789999998,0,1
8125,2,8482.456771,29628,106,29,45,0,9,763.2,3,1
8126,1,8490.284985,28677,78,3,30,0,2,131.515739,0,1
8127,2,8886.610685,87094,113,20,17,1,5,64.894362,3,1
8128,1,4670.953723,0,64,25,89,0,4,181.810486,1,1
8129,2,10209.9339,43736,128,0,88,0,3,614.4,3,1
8130,1,4118.588554,69379,103,14,79,0,1,494.4,0,1
8131,2,7409.586372,80415,62,24,15,0,2,281.372658,3,1
8132,2,3803.7985299999996,26050,97,4,51,0,1,465.6,3,2
8133,2,12157.32992,57449,103,6,28,0,2,494.4,3,1
8134,0,28119.28723,68211,99,9,21,0,2,475.2,0,2
8135,1,8219.358756,28445,103,18,72,0,6,427.76284100000004,0,1
8136,1,4803.240070000001,37313,62,34,39,0,6,246.57631,1,1
8137,0,10865.86075,0,110,27,48,1,2,1066.913401,3,0
8138,1,3425.73115,29194,89,28,31,0,1,424.466821,1,1
8139,1,8609.158215000001,79090,107,2,74,0,3,289.040734,0,1
8140,1,4605.0366460000005,22571,63,29,51,0,9,302.4,1,0
8141,0,18634.72656,0,139,16,33,0,2,1066.63167,1,1
8142,2,3465.52691,48744,86,3,59,0,1,412.8,4,2
8143,1,2478.180205,0,71,24,32,0,1,511.2,0,0
8144,1,5792.439588,29530,74,31,79,0,4,222.478994,1,1
8145,1,5548.031892,67798,69,1,78,0,9,331.2,0,1
8146,1,3443.301126,16208,93,22,20,0,1,446.4,0,0
8147,1,4529.072491,94757,112,0,25,0,1,5.453269000000001,1,1
8148,2,5597.12496,37995,139,16,50,0,1,667.2,3,1
8149,1,2616.613903,72302,66,6,27,0,1,316.8,1,1
8150,1,10506.88413,37934,137,2,58,1,8,385.440163,1,1
8151,2,10758.65568,19382,94,31,18,0,2,676.8,3,1
8152,1,5498.661301,33191,70,9,80,0,9,443.53718,0,1
8153,1,2791.8802579999997,72389,70,3,76,0,1,206.158416,1,1
8154,2,5176.157299,91475,64,28,35,0,3,73.295606,4,1
8155,0,8166.878898000001,0,111,2,29,0,3,799.2,1,1
8156,1,4267.076892,43682,107,12,73,0,1,148.00349599999998,0,1
8157,1,5217.513287,39854,66,6,4,0,7,261.930545,0,1
8158,2,7807.216137,52162,99,1,63,0,4,251.15288900000002,4,0
8159,2,5058.927182,0,134,32,27,0,1,643.2,3,2
8160,0,7772.579276,74755,195,10,10,0,1,1404.0,1,1
8161,1,11533.967059999999,85339,95,6,43,0,2,392.7457,1,2
8162,2,5073.282126,57709,125,10,26,0,1,600.0,2,1
8163,1,4636.54647,26802,66,7,43,1,5,316.8,1,1
8164,2,5296.838482,0,73,33,44,0,3,152.080908,4,0
8165,1,6273.911874,18577,86,21,76,0,6,412.8,1,1
8166,1,8002.308333,0,107,3,65,0,3,513.6,1,1
8167,0,15563.36944,0,253,15,40,5,7,1214.4,0,1
8168,1,4723.821588000001,21546,119,20,66,1,1,625.395925,0,1
8169,1,8436.350708,49182,70,6,86,0,2,165.410515,0,1
8170,1,7153.208425,32238,91,15,80,0,4,439.781453,0,1
8171,1,6990.691643000001,0,68,24,2,0,2,326.4,1,0
8172,2,6375.0792329999995,98118,83,28,68,3,3,398.4,3,2
8173,0,27990.357689999997,22971,101,24,8,0,2,562.021558,3,1
8174,2,4971.727892,49161,63,16,41,2,3,171.74694499999998,4,1
8175,1,7611.949286,90252,95,1,77,0,7,122.92419699999999,0,1
8176,2,2422.194555,25036,61,11,30,1,1,292.8,2,0
8177,1,4647.423581,28314,121,21,37,0,1,580.8,0,1
8178,1,7765.228166,56337,97,26,25,0,3,465.6,0,1
8179,1,6189.443994,99074,77,4,40,1,9,208.38907,0,1
8180,2,3520.696547,31708,94,3,43,1,1,451.2,3,1
8181,1,2678.457672,0,83,3,85,1,1,398.4,0,1
8182,1,6274.564531,0,67,23,39,1,2,431.32052000000004,0,0
8183,1,4650.063763,28215,65,15,26,0,3,468.0,1,1
8184,0,12010.937259999999,0,119,3,24,0,2,856.8,3,1
8185,1,10193.774229999999,21119,128,1,79,0,4,614.4,0,1
8186,1,15862.17507,0,66,14,16,0,2,475.2,0,1
8187,1,17254.03699,0,69,33,49,1,2,331.2,0,1
8188,2,5294.2302469999995,0,70,9,19,0,3,20.521311999999998,2,1
8189,2,6274.447705,13662,85,29,37,0,3,408.0,3,2
8190,2,8007.399376,0,112,12,93,0,3,537.6,3,1
8191,0,30966.31981,0,109,18,2,0,2,691.401424,0,2
8192,1,2666.976685,79251,67,10,32,1,1,321.6,0,1
8193,2,18572.01022,51294,116,19,45,0,2,113.237624,3,1
8194,1,6595.101921,0,105,2,38,2,7,847.717402,0,1
8195,2,2243.473907,0,62,34,71,0,1,675.4684530000001,3,2
8196,1,7423.929008,0,107,27,27,0,9,513.6,1,1
8197,1,4627.090729,29124,129,15,41,4,1,619.2,1,1
8198,1,4413.255399000001,0,65,19,33,0,3,312.0,1,1
8199,1,3163.283136,97266,79,29,84,0,1,546.052144,1,1
8200,2,4908.1244289999995,48207,63,28,85,2,8,164.974886,3,1
8201,1,7850.590399,0,69,5,78,0,2,331.2,1,1
8202,1,3210.4173769999998,0,88,3,8,0,1,325.917598,0,0
8203,1,5387.40977,97316,67,13,18,0,7,309.07647599999996,0,0
8204,1,2472.469209,63860,62,26,81,0,1,208.598246,1,1
8205,1,5403.586356,72633,67,28,91,0,8,155.761761,0,1
8206,0,31410.928219999998,28013,266,25,30,0,2,1276.8,0,2
8207,2,7627.431532,60479,96,1,44,0,3,85.15535899999999,3,1
8208,1,7540.3901590000005,0,68,24,42,0,2,519.7578110000001,0,2
8209,1,2617.704041,14151,72,5,41,1,1,345.6,1,1
8210,1,7212.143862999999,75891,61,1,5,0,2,61.285525,0,1
8211,0,6671.766636,0,183,5,81,0,1,1317.6,0,2
8212,1,5677.642084,53078,73,1,10,0,5,764.2218839999999,1,1
8213,2,22952.06778,20031,86,4,83,0,2,109.69048000000001,3,1
8214,1,2960.5670440000004,92070,74,16,1,0,1,368.669336,0,1
8215,2,2446.681538,44509,61,8,68,0,1,226.731454,3,1
8216,2,7659.71722,0,73,22,93,0,2,525.6,3,2
8217,1,4533.733641,91967,113,4,74,0,1,156.73674499999998,0,1
8218,1,2355.281389,0,63,20,5,0,1,302.4,0,2
8219,1,14316.84569,97379,119,10,62,0,2,354.764801,0,1
8220,0,10179.717040000001,14290,271,20,40,0,1,1300.8,0,1
8221,2,8129.5109999999995,0,119,3,11,1,8,729.405742,3,0
8222,0,13272.227920000001,0,194,31,11,0,4,1396.8,3,1
8223,2,17817.464640000002,0,68,4,71,0,2,256.91630200000003,3,1
8224,1,25002.01883,21927,71,32,40,0,2,128.624785,1,1
8225,2,19955.25713,69096,99,24,32,0,2,64.669515,3,1
8226,1,4606.26977,0,72,8,14,2,8,518.4,0,1
8227,2,15114.402409999999,28513,100,4,22,1,2,480.0,3,1
8228,2,4782.349875,81687,61,7,77,0,6,292.8,3,1
8229,2,6317.373557,13792,87,2,3,2,3,620.19254,3,1
8230,2,16224.541819999999,32184,136,14,91,1,2,266.146673,3,1
8231,1,9585.501257,26432,88,19,89,3,2,422.4,0,1
8232,2,10130.93442,59232,85,6,75,0,2,408.0,2,1
8233,1,7343.52792,0,72,26,12,3,2,345.6,1,1
8234,1,7699.632103,23577,68,1,67,0,2,91.81515300000001,0,1
8235,1,5739.823806,0,80,27,88,0,3,848.201438,1,1
8236,1,3874.86854,26670,98,23,13,0,1,541.229321,0,2
8237,1,8112.323843000001,87403,68,1,63,0,2,456.29033799999996,0,1
8238,1,2707.429536,51455,67,16,85,0,1,11.046789,1,1
8239,2,5686.961001,30242,72,30,23,0,3,48.288036,3,1
8240,1,7381.6230049999995,64311,62,21,79,0,2,157.174836,0,1
8241,1,2724.2622920000003,0,70,21,70,0,1,405.384524,1,1
8242,2,9075.768214,37722,116,8,23,0,8,158.077504,4,1
8243,1,2756.543334,42336,69,12,56,0,1,25.605349,0,1
8244,1,8382.478392,25998,71,16,38,0,2,791.8780419999999,0,1
8245,1,7868.0982,24887,68,33,6,0,2,326.4,0,1
8246,2,2851.645994,0,82,15,82,0,1,590.4,3,1
8247,1,7615.369665,90918,64,22,19,0,2,163.41188400000001,1,1
8248,2,5658.531247999999,78834,72,14,20,2,8,345.6,3,2
8249,1,4307.464888,0,62,27,14,0,3,434.26667000000003,0,1
8250,1,4820.704584,27872,61,19,78,0,3,186.85705900000002,1,1
8251,1,8754.16043,24012,112,30,91,1,3,82.211282,1,1
8252,1,7259.328981999999,16367,94,2,99,0,9,515.569363,1,1
8253,2,2675.0294910000002,55479,68,5,7,1,1,117.96424499999999,4,1
8254,2,3305.129877,40778,86,1,59,0,1,412.8,3,1
8255,0,8984.040020999999,0,137,22,68,3,6,1532.0808710000001,3,1
8256,1,3567.5037549999997,0,102,28,11,0,1,660.4304559999999,0,1
8257,1,23747.46699,0,96,29,22,4,2,460.8,1,1
8258,1,3352.87052,95438,83,25,76,0,1,99.22309200000001,1,1
8259,2,5169.49937,12430,73,22,13,0,4,350.4,3,1
8260,2,8564.768226,95697,107,29,29,0,9,178.006524,3,1
8261,2,8028.484648999999,0,74,26,84,0,2,532.8,3,2
8262,2,9000.439546,28108,114,6,27,0,3,547.2,3,1
8263,1,11638.89947,25370,102,10,77,0,2,489.6,1,0
8264,1,7376.795372,0,105,31,85,0,5,756.0,0,1
8265,2,7892.088107,28672,71,14,34,0,2,340.8,3,1
8266,0,19160.98994,22705,239,19,59,0,7,1294.700423,4,1
8267,1,5548.031892,67798,69,1,78,0,9,331.2,0,1
8268,2,8319.5292,61367,70,7,85,0,2,498.53323099999994,3,1
8269,2,13770.976180000001,59207,116,23,21,0,2,556.8,3,1
8270,1,5225.253777,67423,65,24,0,0,9,293.308765,1,1
8271,1,16979.79757,35095,73,25,56,0,2,525.6,0,2
8272,2,7485.356468999999,26380,96,29,70,0,4,177.36983999999998,4,0
8273,1,2639.644171,88731,66,10,72,0,1,148.971857,1,1
8274,1,8085.448545,61409,68,30,80,0,2,264.04015699999997,0,1
8275,0,12316.79698,0,167,30,40,0,5,1985.999807,0,2
8276,2,5568.947534,0,79,21,53,1,7,407.44023799999997,3,1
8277,1,3571.8283100000003,74931,89,13,16,0,1,230.84972000000002,0,0
8278,1,3350.244285,74770,86,23,10,0,1,412.8,1,0
8279,1,2716.190293,0,95,14,81,5,1,619.267164,0,1
8280,0,38887.9034,44299,107,0,73,0,2,180.08580700000002,0,1
8281,1,2272.447229,0,71,22,10,1,1,390.498822,1,0
8282,2,2849.2524670000003,63326,72,2,34,0,1,361.56402099999997,4,1
8283,2,5328.320299,0,73,12,42,0,7,794.4455849999999,3,1
8284,2,4679.977728,21720,128,5,7,0,1,837.905079,3,1
